subject_id,site,scan_label,t1_path,size_bytes
Pitt_50013,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50013/scans/anat/resources/NIfTI/files/mprage.nii.gz,7863971
Pitt_50014,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50014/scans/anat/resources/NIfTI/files/mprage.nii.gz,8211390
Pitt_50015,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50015/scans/anat/resources/NIfTI/files/mprage.nii.gz,8768551
Pitt_50016,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50016/scans/anat/resources/NIfTI/files/mprage.nii.gz,9608529
Pitt_50017,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50017/scans/anat/resources/NIfTI/files/mprage.nii.gz,9742014
Pitt_50019,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50019/scans/anat/resources/NIfTI/files/mprage.nii.gz,10555993
Pitt_50020,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50020/scans/anat/resources/NIfTI/files/mprage.nii.gz,9040590
Pitt_50022,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50022/scans/anat/resources/NIfTI/files/mprage.nii.gz,9693565
Pitt_50023,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50023/scans/anat/resources/NIfTI/files/mprage.nii.gz,8805068
Pitt_50024,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50024/scans/anat/resources/NIfTI/files/mprage.nii.gz,9354015
Pitt_50025,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50025/scans/anat/resources/NIfTI/files/mprage.nii.gz,7985098
Pitt_50026,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50026/scans/anat/resources/NIfTI/files/mprage.nii.gz,9129141
Pitt_50027,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50027/scans/anat/resources/NIfTI/files/mprage.nii.gz,6993567
Pitt_50028,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50028/scans/anat/resources/NIfTI/files/mprage.nii.gz,8647997
Pitt_50029,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50029/scans/anat/resources/NIfTI/files/mprage.nii.gz,8482222
Pitt_50030,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50030/scans/anat/resources/NIfTI/files/mprage.nii.gz,8607192
Pitt_50031,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50031/scans/anat/resources/NIfTI/files/mprage.nii.gz,7736254
Pitt_50032,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50032/scans/anat/resources/NIfTI/files/mprage.nii.gz,9119201
Pitt_50033,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50033/scans/anat/resources/NIfTI/files/mprage.nii.gz,8115387
Pitt_50034,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50034/scans/anat/resources/NIfTI/files/mprage.nii.gz,8351951
Pitt_50035,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50035/scans/anat/resources/NIfTI/files/mprage.nii.gz,9069113
Pitt_50036,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50036/scans/anat/resources/NIfTI/files/mprage.nii.gz,7576078
Pitt_50037,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50037/scans/anat/resources/NIfTI/files/mprage.nii.gz,8654492
Pitt_50038,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50038/scans/anat/resources/NIfTI/files/mprage.nii.gz,7765387
Pitt_50039,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50039/scans/anat/resources/NIfTI/files/mprage.nii.gz,9539368
Pitt_50040,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50040/scans/anat/resources/NIfTI/files/mprage.nii.gz,8807921
Pitt_50041,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50041/scans/anat/resources/NIfTI/files/mprage.nii.gz,9196855
Pitt_50042,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50042/scans/anat/resources/NIfTI/files/mprage.nii.gz,9030910
Pitt_50043,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50043/scans/anat/resources/NIfTI/files/mprage.nii.gz,8257586
Pitt_50044,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50044/scans/anat/resources/NIfTI/files/mprage.nii.gz,8563939
Pitt_50045,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50045/scans/anat/resources/NIfTI/files/mprage.nii.gz,10186722
Pitt_50046,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50046/scans/anat/resources/NIfTI/files/mprage.nii.gz,8146596
Pitt_50047,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50047/scans/anat/resources/NIfTI/files/mprage.nii.gz,8543659
Pitt_50048,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50048/scans/anat/resources/NIfTI/files/mprage.nii.gz,7549111
Pitt_50049,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50049/scans/anat/resources/NIfTI/files/mprage.nii.gz,7510824
Pitt_50050,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50050/scans/anat/resources/NIfTI/files/mprage.nii.gz,9064839
Pitt_50051,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50051/scans/anat/resources/NIfTI/files/mprage.nii.gz,8813156
Pitt_50052,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50052/scans/anat/resources/NIfTI/files/mprage.nii.gz,8348334
Pitt_50053,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50053/scans/anat/resources/NIfTI/files/mprage.nii.gz,7332422
Pitt_50054,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50054/scans/anat/resources/NIfTI/files/mprage.nii.gz,6986962
Pitt_50055,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50055/scans/anat/resources/NIfTI/files/mprage.nii.gz,8286696
Pitt_50056,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50056/scans/anat/resources/NIfTI/files/mprage.nii.gz,7133805
Pitt_50057,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50057/scans/anat/resources/NIfTI/files/mprage.nii.gz,6877341
Pitt_50058,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50058/scans/anat/resources/NIfTI/files/mprage.nii.gz,9119740
Pitt_50059,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50059/scans/anat/resources/NIfTI/files/mprage.nii.gz,8733029
Pitt_50060,Pitt,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Pitt_50060/scans/anat/resources/NIfTI/files/mprage.nii.gz,8906520
SBL_51556,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51556/scans/anat/resources/NIfTI/files/mprage.nii.gz,4017985
SBL_51557,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51557/scans/anat/resources/NIfTI/files/mprage.nii.gz,3888644
SBL_51558,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51558/scans/anat/resources/NIfTI/files/mprage.nii.gz,3361015
SBL_51559,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51559/scans/anat/resources/NIfTI/files/mprage.nii.gz,4172364
SBL_51560,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51560/scans/anat/resources/NIfTI/files/mprage.nii.gz,3681227
SBL_51561,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51561/scans/anat/resources/NIfTI/files/mprage.nii.gz,4365104
SBL_51562,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51562/scans/anat/resources/NIfTI/files/mprage.nii.gz,3585068
SBL_51563,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51563/scans/anat/resources/NIfTI/files/mprage.nii.gz,4090917
SBL_51564,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51564/scans/anat/resources/NIfTI/files/mprage.nii.gz,4225926
SBL_51565,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51565/scans/anat/resources/NIfTI/files/mprage.nii.gz,3757102
SBL_51566,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51566/scans/anat/resources/NIfTI/files/mprage.nii.gz,3969610
SBL_51567,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51567/scans/anat/resources/NIfTI/files/mprage.nii.gz,4064037
SBL_51568,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51568/scans/anat/resources/NIfTI/files/mprage.nii.gz,3861636
SBL_51569,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51569/scans/anat/resources/NIfTI/files/mprage.nii.gz,4075626
SBL_51570,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51570/scans/anat/resources/NIfTI/files/mprage.nii.gz,3948783
SBL_51571,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51571/scans/anat/resources/NIfTI/files/mprage.nii.gz,4268573
SBL_51572,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51572/scans/anat/resources/NIfTI/files/mprage.nii.gz,3924595
SBL_51573,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51573/scans/anat/resources/NIfTI/files/mprage.nii.gz,3842873
SBL_51574,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51574/scans/anat/resources/NIfTI/files/mprage.nii.gz,3772889
SBL_51575,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51575/scans/anat/resources/NIfTI/files/mprage.nii.gz,4658598
SBL_51576,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51576/scans/anat/resources/NIfTI/files/mprage.nii.gz,3940873
SBL_51577,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51577/scans/anat/resources/NIfTI/files/mprage.nii.gz,4043000
SBL_51578,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51578/scans/anat/resources/NIfTI/files/mprage.nii.gz,3916104
SBL_51579,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51579/scans/anat/resources/NIfTI/files/mprage.nii.gz,3805975
SBL_51580,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51580/scans/anat/resources/NIfTI/files/mprage.nii.gz,4294327
SBL_51581,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51581/scans/anat/resources/NIfTI/files/mprage.nii.gz,4100059
SBL_51582,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51582/scans/anat/resources/NIfTI/files/mprage.nii.gz,4140734
SBL_51583,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51583/scans/anat/resources/NIfTI/files/mprage.nii.gz,4195681
SBL_51584,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51584/scans/anat/resources/NIfTI/files/mprage.nii.gz,3828872
SBL_51585,SBL,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SBL_51585/scans/anat/resources/NIfTI/files/mprage.nii.gz,4000780
SDSU_50182,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50182/scans/anat/resources/NIfTI/files/mprage.nii.gz,8159230
SDSU_50183,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50183/scans/anat/resources/NIfTI/files/mprage.nii.gz,6587971
SDSU_50184,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50184/scans/anat/resources/NIfTI/files/mprage.nii.gz,8463708
SDSU_50185,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50185/scans/anat/resources/NIfTI/files/mprage.nii.gz,7674423
SDSU_50186,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50186/scans/anat/resources/NIfTI/files/mprage.nii.gz,7735523
SDSU_50187,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50187/scans/anat/resources/NIfTI/files/mprage.nii.gz,7185369
SDSU_50188,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50188/scans/anat/resources/NIfTI/files/mprage.nii.gz,7185967
SDSU_50189,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50189/scans/anat/resources/NIfTI/files/mprage.nii.gz,7658192
SDSU_50190,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50190/scans/anat/resources/NIfTI/files/mprage.nii.gz,7109238
SDSU_50191,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50191/scans/anat/resources/NIfTI/files/mprage.nii.gz,6805921
SDSU_50192,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50192/scans/anat/resources/NIfTI/files/mprage.nii.gz,7270421
SDSU_50193,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50193/scans/anat/resources/NIfTI/files/mprage.nii.gz,6651341
SDSU_50194,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50194/scans/anat/resources/NIfTI/files/mprage.nii.gz,6579628
SDSU_50195,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50195/scans/anat/resources/NIfTI/files/mprage.nii.gz,6595501
SDSU_50196,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50196/scans/anat/resources/NIfTI/files/mprage.nii.gz,7598120
SDSU_50197,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50197/scans/anat/resources/NIfTI/files/mprage.nii.gz,8371899
SDSU_50198,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50198/scans/anat/resources/NIfTI/files/mprage.nii.gz,7710835
SDSU_50199,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50199/scans/anat/resources/NIfTI/files/mprage.nii.gz,6403471
SDSU_50200,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50200/scans/anat/resources/NIfTI/files/mprage.nii.gz,7426484
SDSU_50201,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50201/scans/anat/resources/NIfTI/files/mprage.nii.gz,7928961
SDSU_50202,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50202/scans/anat/resources/NIfTI/files/mprage.nii.gz,7275916
SDSU_50203,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50203/scans/anat/resources/NIfTI/files/mprage.nii.gz,7328796
SDSU_50204,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50204/scans/anat/resources/NIfTI/files/mprage.nii.gz,6463891
SDSU_50205,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50205/scans/anat/resources/NIfTI/files/mprage.nii.gz,6677028
SDSU_50206,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50206/scans/anat/resources/NIfTI/files/mprage.nii.gz,6684783
SDSU_50207,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50207/scans/anat/resources/NIfTI/files/mprage.nii.gz,7616065
SDSU_50208,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50208/scans/anat/resources/NIfTI/files/mprage.nii.gz,6484072
SDSU_50209,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50209/scans/anat/resources/NIfTI/files/mprage.nii.gz,8000209
SDSU_50210,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50210/scans/anat/resources/NIfTI/files/mprage.nii.gz,7360473
SDSU_50211,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50211/scans/anat/resources/NIfTI/files/mprage.nii.gz,7922643
SDSU_50212,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50212/scans/anat/resources/NIfTI/files/mprage.nii.gz,7524493
SDSU_50213,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50213/scans/anat/resources/NIfTI/files/mprage.nii.gz,7010024
SDSU_50214,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50214/scans/anat/resources/NIfTI/files/mprage.nii.gz,7087407
SDSU_50215,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50215/scans/anat/resources/NIfTI/files/mprage.nii.gz,6949223
SDSU_50216,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50216/scans/anat/resources/NIfTI/files/mprage.nii.gz,7579996
SDSU_50217,SDSU,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/SDSU_50217/scans/anat/resources/NIfTI/files/mprage.nii.gz,6927617
Stanford_51160,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51160/scans/anat/resources/NIfTI/files/mprage.nii.gz,6938106
Stanford_51161,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51161/scans/anat/resources/NIfTI/files/mprage.nii.gz,7605607
Stanford_51162,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51162/scans/anat/resources/NIfTI/files/mprage.nii.gz,6141173
Stanford_51163,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51163/scans/anat/resources/NIfTI/files/mprage.nii.gz,7602021
Stanford_51164,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51164/scans/anat/resources/NIfTI/files/mprage.nii.gz,6607396
Stanford_51165,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51165/scans/anat/resources/NIfTI/files/mprage.nii.gz,7209809
Stanford_51166,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51166/scans/anat/resources/NIfTI/files/mprage.nii.gz,7552901
Stanford_51167,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51167/scans/anat/resources/NIfTI/files/mprage.nii.gz,6977177
Stanford_51168,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51168/scans/anat/resources/NIfTI/files/mprage.nii.gz,6817932
Stanford_51169,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51169/scans/anat/resources/NIfTI/files/mprage.nii.gz,7079282
Stanford_51170,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51170/scans/anat/resources/NIfTI/files/mprage.nii.gz,6822598
Stanford_51171,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51171/scans/anat/resources/NIfTI/files/mprage.nii.gz,5824298
Stanford_51172,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51172/scans/anat/resources/NIfTI/files/mprage.nii.gz,7637961
Stanford_51173,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51173/scans/anat/resources/NIfTI/files/mprage.nii.gz,6492146
Stanford_51174,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51174/scans/anat/resources/NIfTI/files/mprage.nii.gz,6679207
Stanford_51175,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51175/scans/anat/resources/NIfTI/files/mprage.nii.gz,7521959
Stanford_51176,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51176/scans/anat/resources/NIfTI/files/mprage.nii.gz,6709763
Stanford_51177,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51177/scans/anat/resources/NIfTI/files/mprage.nii.gz,7481186
Stanford_51178,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51178/scans/anat/resources/NIfTI/files/mprage.nii.gz,7463793
Stanford_51179,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51179/scans/anat/resources/NIfTI/files/mprage.nii.gz,7098172
Stanford_51180,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51180/scans/anat/resources/NIfTI/files/mprage.nii.gz,6859400
Stanford_51181,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51181/scans/anat/resources/NIfTI/files/mprage.nii.gz,6925761
Stanford_51182,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51182/scans/anat/resources/NIfTI/files/mprage.nii.gz,6579607
Stanford_51183,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51183/scans/anat/resources/NIfTI/files/mprage.nii.gz,6928155
Stanford_51184,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51184/scans/anat/resources/NIfTI/files/mprage.nii.gz,6632331
Stanford_51185,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51185/scans/anat/resources/NIfTI/files/mprage.nii.gz,6587083
Stanford_51186,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51186/scans/anat/resources/NIfTI/files/mprage.nii.gz,6213160
Stanford_51187,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51187/scans/anat/resources/NIfTI/files/mprage.nii.gz,6756167
Stanford_51188,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51188/scans/anat/resources/NIfTI/files/mprage.nii.gz,6340464
Stanford_51189,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51189/scans/anat/resources/NIfTI/files/mprage.nii.gz,7181485
Stanford_51190,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51190/scans/anat/resources/NIfTI/files/mprage.nii.gz,6919121
Stanford_51191,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51191/scans/anat/resources/NIfTI/files/mprage.nii.gz,6934926
Stanford_51192,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51192/scans/anat/resources/NIfTI/files/mprage.nii.gz,6461969
Stanford_51193,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51193/scans/anat/resources/NIfTI/files/mprage.nii.gz,7017570
Stanford_51194,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51194/scans/anat/resources/NIfTI/files/mprage.nii.gz,7765399
Stanford_51195,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51195/scans/anat/resources/NIfTI/files/mprage.nii.gz,6717829
Stanford_51196,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51196/scans/anat/resources/NIfTI/files/mprage.nii.gz,6776171
Stanford_51197,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51197/scans/anat/resources/NIfTI/files/mprage.nii.gz,6703510
Stanford_51198,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51198/scans/anat/resources/NIfTI/files/mprage.nii.gz,6971321
Stanford_51199,Stanford,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Stanford_51199/scans/anat/resources/NIfTI/files/mprage.nii.gz,7392469
Trinity_50232,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50232/scans/anat/resources/NIfTI/files/mprage.nii.gz,5791035
Trinity_50233,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50233/scans/anat/resources/NIfTI/files/mprage.nii.gz,5551611
Trinity_50234,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50234/scans/anat/resources/NIfTI/files/mprage.nii.gz,5094038
Trinity_50235,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50235/scans/anat/resources/NIfTI/files/mprage.nii.gz,4687542
Trinity_50236,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50236/scans/anat/resources/NIfTI/files/mprage.nii.gz,4604043
Trinity_50237,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50237/scans/anat/resources/NIfTI/files/mprage.nii.gz,7013770
Trinity_50238,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50238/scans/anat/resources/NIfTI/files/mprage.nii.gz,4678029
Trinity_50239,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50239/scans/anat/resources/NIfTI/files/mprage.nii.gz,5522060
Trinity_50240,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50240/scans/anat/resources/NIfTI/files/mprage.nii.gz,4495711
Trinity_50241,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50241/scans/anat/resources/NIfTI/files/mprage.nii.gz,5008304
Trinity_50242,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50242/scans/anat/resources/NIfTI/files/mprage.nii.gz,5240177
Trinity_50243,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50243/scans/anat/resources/NIfTI/files/mprage.nii.gz,4882142
Trinity_50244,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50244/scans/anat/resources/NIfTI/files/mprage.nii.gz,6421143
